CERTIFIED.eid  CERTIFIED.aid  SCHEDULE.flno  SCHEDULE.aid  
22427	44908	4430	44908	
6805	46826	40253	46826	
30202	46609	17826	46609	
27673	46275	7550	46275	
23162	8363	4087	8363	
29209	12060	37307	12060	
45946	16248	42016	16248	
11626	17190	9678	17190	
9241	48258	31621	48258	
31093	49466	1587	49466	
41184	39387	20699	39387	
49241	39971	1526	39971	
42564	42509	9193	42509	
42339	19216	14691	19216	
3442	39803	34954	39803	
42317	33924	44403	33924	
41554	8993	23857	8993	
27437	868	1060	868	
37864	39169	41849	39169	
15496	49660	38558	49660	
13008	9401	42800	9401	
16876	3028	20024	3028	
11921	4364	993	4364	
3090	41965	25791	41965	
48355	32756	12897	32756	
37279	526	10768	526	
26455	34143	10647	34143	
29909	40366	14793	40366	
48643	10048	40277	10048	
23816	6083	49952	6083	
31876	31833	32509	31833	
12911	32161	30737	32161	
45064	44945	22447	44945	
32055	24784	22866	24784	
24107	9567	5304	9567	
30792	18631	39999	18631	
10255	21363	48982	21363	
31768	3417	47511	3417	
41640	7410	29488	7410	
47953	40619	23215	40619	
917	19118	19101	19118	
14829	11317	22456	11317	
8223	22559	45472	22559	
28825	2198	27761	2198	
2346	34496	12168	34496	
6267	47930	10637	47930	
42511	49998	33113	49998	
39369	16757	14911	16757	
29421	44491	38637	44491	
15507	14470	28648	14470	
21608	46925	27389	46925	
40758	5287	44806	5287	
3387	44832	38867	44832	
14182	44442	984	44442	
29845	22956	44294	22956	
46591	21442	23461	21442	
44382	24243	27196	24243	
40506	1917	23168	1917	
19170	31453	39658	31453	
6272	32445	6370	32445	
46650	24708	20614	24708	
8930	26390	4898	26390	
25831	21252	8541	21252	
30469	7078	38016	7078	
45858	27624	49867	27624	
40148	7069	35197	7069	
6427	13064	22807	13064	
41637	23516	35749	23516	
19756	9380	48307	9380	
39999	13671	32315	13671	
28666	20180	41740	20180	
26843	23159	25814	23159	
7911	15194	43518	15194	
35341	37357	35543	37357	
39619	16261	8746	16261	
42303	6379	21770	6379	
14201	20664	7002	20664	
27104	16942	23864	16942	
27279	38396	24490	38396	
46365	35356	33782	35356	
26073	14864	3341	14864	
36802	5393	18953	5393	
41187	29339	37373	29339	
2117	45517	48067	45517	
28976	11181	12138	11181	
47594	18919	40563	18919	
5028	3455	5423	3455	
49940	12246	8181	12246	
5598	38430	18146	38430	
17816	11141	5194	11141	
37599	24943	14084	24943	
25368	6106	24082	6106	
46369	30069	28712	30069	
18871	32298	15656	32298	
23824	30759	15911	30759	
39489	19711	2751	19711	
37378	17233	30154	17233	
24483	9896	20404	9896	
15390	15745	24717	15745	
27097	19104	989	19104	
43663	46390	42521	46390	
11432	9179	34192	9179	
46066	33890	28054	33890	
13380	19723	21994	19723	
10916	17547	37408	17547	
7358	39005	36046	39005	
7528	14707	45324	14707	
5832	46241	45033	46241	
16675	32060	35122	32060	
46108	33478	39887	33478	
34783	18713	20571	18713	
4468	7224	6920	7224	
26060	23129	35647	23129	
28657	29790	27361	29790	
46000	41933	29997	41933	
23354	3053	44249	3053	
4773	7222	46365	7222	
10252	45561	49749	45561	
28967	26382	36940	26382	
768	11086	3419	11086	
35936	16543	38878	16543	
6371	3287	22927	3287	
14012	24774	24666	24774	
30578	20673	49613	20673	
48093	10551	26807	10551	
31526	25779	28602	25779	
14462	21285	34214	21285	
19820	35577	16585	35577	
25338	45156	29966	45156	
13551	36447	44413	36447	
23355	3717	42759	3717	
37535	13043	11728	13043	
39192	22445	24656	22445	
46988	38920	32046	38920	
25909	43439	37130	43439	
21870	30625	31765	30625	
8787	20463	2231	20463	
33484	48968	1057	48968	
16029	31582	521	31582	
13247	35499	41395	35499	
21936	26755	28103	26755	
20196	43127	16734	43127	
37973	40290	41982	40290	
40764	9063	41584	9063	
23436	28432	12406	28432	
951	37133	529	37133	
26898	23865	42281	23865	
45736	19850	39748	19850	
23118	12867	48607	12867	
2739	46357	14797	46357	
34494	39331	31378	39331	
20791	49038	21863	49038	
17142	2803	20266	2803	
3226	2420	35044	2420	
10861	13905	37796	13905	
44204	39200	49567	39200	
44219	13565	42454	13565	
14047	15992	6157	15992	
4107	21564	16528	21564	
19845	10882	39091	10882	
32795	33405	27447	33405	
40787	7779	5665	7779	
49084	27719	3668	27719	
34169	47550	1674	47550	
26369	6818	40762	6818	
7236	3197	22221	3197	
34270	32869	4237	32869	
34436	48564	8641	48564	
34049	4604	37121	4604	
3661	32668	32569	32668	
3343	26790	37643	26790	
23982	36714	5610	36714	
29005	43536	35664	43536	
33644	16022	19072	16022	
3478	30600	17042	30600	
78	4535	29419	4535	
48730	34456	9769	34456	
25871	43804	35913	43804	
14883	467	20061	467	
42917	37077	36421	37077	
33556	9256	29063	9256	
34549	45176	43774	45176	
8173	34360	1381	34360	
36539	15402	4595	15402	
47682	22059	21238	22059	
3499	27910	45399	27910	
4390	28808	33024	28808	
39685	5965	44884	5965	
43842	19095	16832	19095	
18865	19879	47493	19879	
20627	954	710	954	
12336	37273	10312	37273	
42850	36525	3593	36525	
24495	5205	39571	5205	
32086	15706	18033	15706	
46147	12534	32755	12534	
37796	27547	25681	27547	
18920	5327	43697	5327	
1944	16276	12446	16276	
20846	45819	26514	45819	
27103	40866	21179	40866	
6853	21774	35299	21774	
13442	13969	32261	13969	
12989	2261	31679	2261	
26518	29803	9349	29803	
33736	43585	23983	43585	
13503	32001	22846	32001	
43150	30817	3401	30817	
47964	6662	38395	6662	
38218	2738	23720	2738	
42488	1952	20145	1952	
35444	15945	3080	15945	
32	11942	10930	11942	
37277	5968	21580	5968	
37294	27268	24467	27268	
14312	14814	2299	14814	
39118	16815	20523	16815	
18326	34338	27496	34338	
18997	40791	35399	40791	
39810	4144	17318	4144	
31158	32917	30167	32917	
18359	7527	6018	7527	
35690	33607	1631	33607	
38567	48462	15552	48462	
35251	35808	5035	35808	
46565	31686	3642	31686	
16922	6705	43577	6705	
49902	23430	49507	23430	
17870	36014	10645	36014	
23374	602	3415	602	
32856	44515	11127	44515	
28227	11883	29559	11883	
48872	35804	37502	35804	
36638	7155	7027	7155	
15084	14332	42042	14332	
5628	4338	11932	4338	
38561	37439	30556	37439	
5890	1640	48529	1640	
35712	4835	17597	4835	
32736	32218	18685	32218	
709	34374	20823	34374	
10007	45623	42428	45623	
23288	27805	24746	27805	
28184	21336	7947	21336	
3635	20689	35264	20689	
35237	13920	8523	13920	
1453	14728	41689	14728	
44643	39623	9131	39623	
27245	14662	16270	14662	
42551	38977	20580	38977	
15712	27871	10526	27871	
12122	30925	15578	30925	
5418	25720	24677	25720	
9796	48177	35995	48177	
31083	43304	4205	43304	
34020	33731	40051	33731	
24100	33830	13327	33830	
32223	12974	18450	12974	
20951	2413	16187	2413	
42652	8396	21529	8396	
13837	4562	32463	4562	
47093	21911	41655	21911	
43943	44395	9483	44395	
7941	33458	21809	33458	
7885	45508	8322	45508	
40007	33912	15217	33912	
36682	41805	24896	41805	
49582	42808	46286	42808	
47803	8347	16623	8347	
10572	39918	24772	39918	
8156	626	6364	626	
48851	5317	38383	5317	
21899	32399	30355	32399	
6361	22887	30675	22887	
4006	48517	16591	48517	
13985	3734	9541	3734	
44749	6123	47891	6123	
576	6243	27167	6243	
11541	305	4389	305	
46558	21304	14099	21304	
9986	24189	10437	24189	
33618	25796	15514	25796	
14691	8882	40281	8882	
37790	27422	37511	27422	
20229	18040	1199	18040	
23133	4499	330	4499	
46779	21040	41741	21040	
5044	16467	46111	16467	
21213	30770	6250	30770	
35831	17024	35739	17024	
4079	49200	15817	49200	
49345	15866	46846	15866	
29796	8275	12659	8275	
2930	39500	49544	39500	
26926	9507	42743	9507	
8901	36451	49226	36451	
9690	9884	28096	9884	
25483	48085	39521	48085	
31642	21478	43430	21478	
30130	3368	12981	3368	
45125	46293	43609	46293	
1120	21193	42432	21193	
38344	27976	47272	27976	
23124	35722	2222	35722	
46723	14347	22203	14347	
42575	27116	3826	27116	
13149	43841	27128	43841	
44181	18627	7149	18627	
3413	27561	49654	27561	
18087	21181	22731	21181	
44772	13090	32282	13090	
17817	468	7692	468	
12192	12658	22867	12658	
22299	18125	37178	18125	
35812	18132	2190	18132	
14468	48896	31646	48896	
22147	3251	36312	3251	
28683	40536	20390	40536	
1082	34394	45295	34394	
14266	44862	15205	44862	
3982	28118	16133	28118	
43099	44953	39253	44953	
33181	5306	11739	5306	
42413	30466	40893	30466	
26919	40592	38182	40592	
35027	25429	22511	25429	
32105	2962	19914	2962	
45347	45530	9104	45530	
26463	18263	10708	18263	
28394	2031	9044	2031	
15274	23537	41666	23537	
29496	49178	21504	49178	
20879	38045	7791	38045	
12357	46325	32135	46325	
13159	17125	34664	17125	
18789	49827	33557	49827	
17666	48057	19849	48057	
16235	45475	46382	45475	
23802	32269	30180	32269	
41245	16411	17982	16411	
26510	19435	35701	19435	
16664	2736	23568	2736	
6624	28594	7521	28594	
32916	37317	43972	37317	
22018	23403	49159	23403	
1435	40771	43865	40771	
40595	40734	43397	40734	
16082	2652	2613	2652	
30310	17530	560	17530	
4034	21727	46516	21727	
27374	26021	20387	26021	
40092	35156	25173	35156	
42874	6793	32077	6793	
26612	3900	32099	3900	
38557	22432	49063	22432	
34023	47207	36614	47207	
39670	38458	39512	38458	
25664	21314	2051	21314	
42198	2725	33286	2725	
4507	40646	5716	40646	
12670	6059	34138	6059	
10566	44229	629	44229	
49900	49980	10926	49980	
36899	18523	17604	18523	
39147	3849	12090	3849	
20987	46908	26154	46908	
3376	5714	14629	5714	
17606	30730	22452	30730	
48900	3289	48942	3289	
3507	2572	49030	2572	
34376	23105	17816	23105	
15276	10242	45401	10242	
26275	17145	32152	17145	
20063	47115	49470	47115	
1419	22137	40352	22137	
4775	39871	17741	39871	
6445	38400	4153	38400	
18164	27679	46928	27679	
33143	35267	28570	35267	
25548	18387	26063	18387	
1875	39078	43550	39078	
43415	42880	31487	42880	
31740	43490	27367	43490	
30220	30927	25059	30927	
39055	26845	21720	26845	
7455	34517	11879	34517	
8644	31529	14449	31529	
19936	46972	10508	46972	
13246	8784	37691	8784	
25494	41550	28555	41550	
40317	1193	4986	1193	
3339	19863	13864	19863	
32473	36772	24895	36772	
38215	47549	28028	47549	
17541	31036	16508	31036	
7447	6995	18983	6995	
11989	49110	7074	49110	
46949	32104	43952	32104	
44033	23093	17498	23093	
29174	27527	34049	27527	
41680	39667	11026	39667	
7323	30324	10438	30324	
34663	18881	26399	18881	
33506	28398	34004	28398	
41233	43930	22022	43930	
32664	38377	12717	38377	
6314	6791	14484	6791	
45696	36797	45006	36797	
5450	27365	2733	27365	
21807	18235	15601	18235	
11134	30534	38293	30534	
2349	4667	13964	4667	
918	13979	25022	13979	
25903	37426	44345	37426	
3456	40713	33358	40713	
17660	46692	15887	46692	
46606	25232	15848	25232	
25586	44841	18039	44841	
21403	28682	34856	28682	
10133	16991	20386	16991	
18042	8844	21462	8844	
3779	44367	19875	44367	
40415	42458	12505	42458	
6212	34131	33823	34131	
48491	26108	13912	26108	
6127	27623	40898	27623	
25306	7562	60	7562	
16460	25821	46958	25821	
31338	23217	9404	23217	
47715	5655	29819	5655	
13200	44696	6061	44696	
43820	37840	32206	37840	
48631	46258	15591	46258	
42861	41215	36207	41215	
41020	34733	10037	34733	
4770	27261	33344	27261	
9127	19313	6630	19313	
9919	41592	21891	41592	
37702	20406	28236	20406	
40128	40491	12912	40491	
35606	42692	47677	42692	
34715	29815	13430	29815	
49281	38273	10579	38273	
28357	31324	39882	31324	
27476	12335	2473	12335	
27541	42604	35183	42604	
3337	19135	42616	19135	
13357	32383	20983	32383	
23884	5938	18474	5938	
1214	28490	35874	28490	
23329	18134	22014	18134	
2674	13088	44796	13088	
37633	9740	3899	9740	
39846	8875	34302	8875	
1354	49483	36412	49483	
14703	26587	25941	26587	
12407	27006	36063	27006	
18484	14759	5841	14759	
11822	7831	1930	7831	
24041	44449	631	44449	
39801	15792	24649	15792	
9409	9604	6442	9604	
42278	48693	37309	48693	
20588	34097	1973	34097	
2622	12459	10155	12459	
1509	8472	35443	8472	
32096	40752	36268	40752	
615	24448	30866	24448	
6225	30828	45141	30828	
21281	41696	19379	41696	
2636	21869	4743	21869	
17466	46633	14405	46633	
19276	17958	14865	17958	
36038	38244	6809	38244	
13501	22799	32575	22799	
27786	40816	26083	40816	
27560	10703	40201	10703	
17264	14894	32796	14894	
1992	40754	37034	40754	
47495	9499	12989	9499	
49856	18887	26654	18887	
30827	43527	1668	43527	
15840	36355	3655	36355	
44303	46832	23684	46832	
25490	12093	863	12093	
2203	21510	38579	21510	
32346	41492	34871	41492	
7287	3573	5889	3573	
22794	34213	17917	34213	
26930	23380	4583	23380	
31098	18903	46356	18903	
42968	2360	21115	2360	
49112	18457	5240	18457	
16444	15698	22741	15698	
15217	29088	20053	29088	
2898	39052	23469	39052	
21903	1020	43476	1020	
46435	15823	10945	15823	
38588	14422	10095	14422	
43040	3183	35099	3183	
37244	3356	37210	3356	
33139	5439	16437	5439	
9313	28146	27126	28146	
6943	32949	40857	32949	
36689	11051	49961	11051	
24914	16159	38136	16159	
43892	39650	25103	39650	
15420	49522	26420	49522	
32452	27954	22069	27954	
48779	7231	2907	7231	
39403	17703	48922	17703	
34781	4226	25635	4226	
48378	19154	34889	19154	
23932	28008	2963	28008	
18665	42832	6741	42832	
47622	32714	7992	32714	
44802	26358	46245	26358	
24420	16962	3365	16962	
26991	37055	43500	37055	
36907	15459	9390	15459	
47311	12423	6943	12423	
44287	14320	46816	14320	
6162	30380	28878	30380	
40809	23405	30794	23405	
27291	41967	12156	41967	
2763	42783	36608	42783	
20635	17714	39384	17714	
19281	37851	43603	37851	
35852	39485	25822	39485	
11981	2954	24762	2954	
42760	19539	9374	19539	
20975	48934	45311	48934	
27453	49774	24075	49774	
13633	4617	35925	4617	
35465	13678	10845	13678	
23789	39239	22868	39239	
7679	42436	2816	42436	
39106	42465	39502	42465	
44977	15872	8995	15872	
29957	33070	22328	33070	
31261	39972	19132	39972	
5751	19651	27306	19651	
45695	39479	37086	39479	
24770	10753	21627	10753	
9486	31421	5796	31421	
37438	6037	44627	6037	
14972	44162	24301	44162	
38114	6933	21673	6933	
11862	37464	37754	37464	
40356	44059	32937	44059	
18827	6629	9227	6629	
36840	4525	25870	4525	
4913	41205	24508	41205	
17346	14425	29716	14425	
28561	5436	39911	5436	
15957	23681	5792	23681	
40371	6784	23302	6784	
29558	9615	27187	9615	
22885	48208	16299	48208	
35776	48446	34857	48446	
38051	5208	42058	5208	
130	27516	13201	27516	
43165	29689	41630	29689	
25987	28803	48533	28803	
20993	28342	16899	28342	
17577	26727	37428	26727	
3487	46721	21487	46721	
20936	26636	22962	26636	
29548	9351	25738	9351	
11765	26854	3834	26854	
23800	40120	9226	40120	
49913	11963	46885	11963	
38288	36831	7830	36831	
2799	7962	41859	7962	
24215	33972	49616	33972	
1511	26152	18866	26152	
18987	46468	2505	46468	
37854	35000	2221	35000	
7835	20950	9069	20950	
47895	43856	48182	43856	
26891	41703	21595	41703	
26736	33326	14806	33326	
9154	36154	6989	36154	
6070	37380	45620	37380	
26844	10392	27262	10392	
7307	23785	41360	23785	
48840	2045	20488	2045	
21957	41131	9085	41131	
7074	24580	33539	24580	
41746	45100	2651	45100	
43649	7810	14166	7810	
23359	47584	48250	47584	
15219	23542	17283	23542	
45043	30619	47697	30619	
20663	41729	40579	41729	
3623	49204	36741	49204	
15761	44271	37311	44271	
8652	30474	30865	30474	
45033	40630	46121	40630	
17240	17999	876	17999	
12158	48433	38166	48433	
8356	15646	46772	15646	
16843	6837	47714	6837	
1840	5833	26672	5833	
49469	15733	13009	15733	
4446	39968	16300	39968	
12815	27606	19975	27606	
29485	17185	14179	17185	
47252	15291	37054	15291	
5309	3679	44557	3679	
13915	32626	9294	32626	
19943	37415	6125	37415	
24180	24250	30812	24250	
43747	40037	618	40037	
11284	17551	34318	17551	
22221	12328	30361	12328	
20388	13687	32628	13687	
5745	46257	38465	46257	
38376	5770	42584	5770	
32783	29993	12894	29993	
47475	23079	17083	23079	
48234	27323	37837	27323	
38696	33838	8934	33838	
17282	22206	22827	22206	
21928	13770	7807	13770	
7688	46524	12403	46524	
11753	39474	18968	39474	
14611	19213	39696	19213	
1240	29734	28090	29734	
15599	36010	36900	36010	
36292	49700	8033	49700	
18108	24547	19234	24547	
46794	22961	46909	22961	
34809	33953	26643	33953	
1940	19334	46495	19334	
43987	7238	23788	7238	
46627	8557	14666	8557	
23155	32813	20937	32813	
3971	19735	40016	19735	
14237	29064	22878	29064	
12213	3163	15958	3163	
7901	23437	33250	23437	
38037	22654	45382	22654	
42373	45375	5455	45375	
29299	25544	15470	25544	
17464	16492	36698	16492	
10899	15671	14444	15671	
47978	15385	333	15385	
35302	44482	8825	44482	
8525	19160	8161	19160	
37583	13174	43623	13174	
40026	4426	42140	4426	
12768	3954	18537	3954	
41360	12914	22223	12914	
4439	26878	16581	26878	
13772	22375	44535	22375	
15900	21144	30852	21144	
5113	32743	37616	32743	
16298	48762	415	48762	
34226	40565	17014	40565	
12732	4692	32085	4692	
46157	18712	19042	18712	
18381	13844	14730	13844	
14097	37175	49710	37175	
40748	10284	7083	10284	
41415	48126	38713	48126	
8477	27515	7804	27515	
19138	25400	278	25400	
1564	14300	123	14300	
43995	47753	6438	47753	
37556	24575	3480	24575	
33489	9218	38097	9218	
13384	19311	7797	19311	
45000	11378	27390	11378	
20051	39102	10593	39102	
10363	46883	12672	46883	
16179	48765	32364	48765	
21738	19269	33105	19269	
1540	13177	31146	13177	
14739	23525	20675	23525	
43982	34137	14217	34137	
39043	25543	23626	25543	
10405	27115	17656	27115	
39770	608	14510	608	
17314	12535	19085	12535	
18924	5584	19251	5584	
14295	20113	42073	20113	
28653	48583	19997	48583	
18938	11157	44676	11157	
23040	24812	25128	24812	
16673	35481	8013	35481	
12895	17337	26579	17337	
38874	6462	27395	6462	
8368	46480	9325	46480	
14160	23356	796	23356	
41439	13929	40642	13929	
47138	46893	16123	46893	
9383	12064	27184	12064	
19301	28547	28552	28547	
46431	45557	12725	45557	
7986	1542	880	1542	
16747	30564	8395	30564	
12615	27290	37151	27290	
584	32724	2278	32724	
13011	21399	24010	21399	
14715	34036	33957	34036	
19108	11869	16105	11869	
16768	5994	22373	5994	
13611	11120	3325	11120	
1268	27130	33598	27130	
32784	18423	44511	18423	
24396	9067	41108	9067	
29065	46479	44957	46479	
34014	24315	3578	24315	
12537	7892	26529	7892	
49152	1073	9403	1073	
4342	36717	5424	36717	
42856	30767	40467	30767	
7159	776	43732	776	
38598	8379	2939	8379	
12163	1678	48199	1678	
24559	11888	47399	11888	
10149	45149	4040	45149	
1461	9520	47420	9520	
7854	37522	18412	37522	
93	47444	47175	47444	
6576	15977	28473	15977	
11710	28252	12653	28252	
9476	29965	8769	29965	
38277	46298	37168	46298	
43077	11007	49278	11007	
46494	10108	36610	10108	
43041	4114	4034	4114	
4487	21976	18244	21976	
14175	18250	23672	18250	
25223	44604	16500	44604	
11172	11106	33047	11106	
11174	34315	41324	34315	
23717	41714	28829	41714	
43954	44230	37492	44230	
24015	3695	24929	3695	
46343	3335	39139	3335	
33789	11641	23414	11641	
12557	30385	2578	30385	
7067	11427	4646	11427	
20757	21937	45703	21937	
44350	15016	9918	15016	
41676	16578	11198	16578	
7440	19325	49316	19325	
16903	47316	34412	47316	
10549	48438	13487	48438	
24077	39216	10414	39216	
6802	27948	253	27948	
37682	13977	39358	13977	
16435	30644	37303	30644	
15218	37794	11943	37794	
4484	34667	32257	34667	
46011	36799	21410	36799	
12786	20881	30245	20881	
21591	18210	48220	18210	
20467	27636	7904	27636	
41229	10450	7337	10450	
14249	25746	37457	25746	
6150	30613	11522	30613	
44890	47851	13139	47851	
37564	34256	8114	34256	
20058	14227	15069	14227	
2582	34690	10183	34690	
27856	28303	10097	28303	
39337	4361	10334	4361	
8190	6005	1032	6005	
5025	9955	30898	9955	
8565	44138	42942	44138	
21655	24788	28694	24788	
49659	423	23203	423	
29885	49713	24931	49713	
36623	46216	42247	46216	
10312	15914	48544	15914	
273	7953	14752	7953	
36106	7530	39041	7530	
2456	44705	489	44705	
46585	43706	40125	43706	
47437	5403	6441	5403	
49170	1452	24685	1452	
21047	4651	7441	4651	
44050	12551	33006	12551	
12937	6224	12380	6224	
40645	46077	38302	46077	
40865	8475	5707	8475	
34007	30116	47107	30116	
19743	2685	40012	2685	
12198	9791	12153	9791	
36625	48457	42213	48457	
45224	14124	9555	14124	
32499	20518	44717	20518	
8061	17681	24847	17681	
11801	48322	40400	48322	
34309	34339	17430	34339	
22181	39853	40881	39853	
19971	3553	40801	3553	
22488	36460	45230	36460	
36573	49690	31572	49690	
22470	27863	18648	27863	
23535	36564	38294	36564	
17081	5164	10651	5164	
15652	8185	37733	8185	
24499	1889	16884	1889	
29020	37741	13120	37741	
4984	32779	5329	32779	
30228	2888	38217	2888	
45580	48318	23842	48318	
43009	11183	49105	11183	
21344	39755	47997	39755	
20165	16657	35678	16657	
5875	30565	33674	30565	
7456	45732	6114	45732	
20233	38694	40569	38694	
12463	5988	1864	5988	
18502	11685	24576	11685	
25124	34114	43396	34114	
44093	22525	25247	22525	
19404	37866	38716	37866	
4405	17773	49747	17773	
11437	35656	11661	35656	
6868	26231	27656	26231	
15642	6378	44971	6378	
2103	28362	43795	28362	
25649	20476	793	20476	
32490	45677	37197	45677	
1812	35286	33625	35286	
1012	28376	9988	28376	
1603	46434	28328	46434	
45455	16465	8499	16465	
27655	1423	37640	1423	
5040	2998	44746	2998	
7294	21066	42178	21066	
3601	42631	41577	42631	
10919	38252	2870	38252	
9171	32147	35820	32147	
32552	18204	5639	18204	
42018	37476	45441	37476	
25902	32283	31632	32283	
26350	41781	47469	41781	
4600	18921	44188	18921	
22584	17879	19005	17879	
28277	43573	23802	43573	
38291	44272	16396	44272	
20370	3416	10997	3416	
33054	32467	27776	32467	
10146	22480	31776	22480	
46186	11824	41668	11824	
10533	13179	11403	13179	
12692	5743	22462	5743	
19206	26850	30389	26850	
6712	28794	42124	28794	
18922	17881	8504	17881	
28042	39141	22420	39141	
4557	24047	10151	24047	
36421	35220	7751	35220	
39868	33733	7577	33733	
46783	44464	43568	44464	
12760	6672	48092	6672	
48927	25743	26671	25743	
3533	26489	49294	26489	
19747	6554	25699	6554	
29349	46687	28641	46687	
31787	44839	35969	44839	
23475	29936	44110	29936	
19635	36957	26431	36957	
9645	15346	14811	15346	
8060	42885	45035	42885	
7278	41548	20701	41548	
31278	5862	22571	5862	
8149	29517	43780	29517	
19479	49746	1405	49746	
16481	19605	49766	19605	
43687	45410	48451	45410	
25256	24518	30922	24518	
14772	42988	29007	42988	
9929	5345	792	5345	
11355	33011	35157	33011	
9002	8759	9260	8759	
2575	25735	22209	25735	
20593	30131	37672	30131	
14706	26857	34681	26857	
17055	22864	3648	22864	
34110	38509	12268	38509	
31583	11623	18162	11623	
8619	41060	3923	41060	
32726	39025	32175	39025	
24971	46770	24471	46770	
27855	40308	4889	40308	
28254	40522	47719	40522	
37610	25651	2646	25651	
43821	25259	26486	25259	
17368	36640	19015	36640	
2397	2665	4169	2665	
10002	31758	39928	31758	
2395	28725	7382	28725	
1928	41631	12733	41631	
46689	14833	25359	14833	
20043	11167	36528	11167	
23392	21106	33707	21106	
29618	15644	11247	15644	
6071	36592	15924	36592	
33510	37057	15237	37057	
20262	44325	38869	44325	
22379	12587	31369	12587	
589	33630	44	33630	
43206	639	17554	639	
28154	19611	16548	19611	
25654	3535	25778	3535	
819	40682	49786	40682	
47929	13081	39863	13081	
34992	175	22728	175	
21072	31560	5487	31560	
15634	18103	29289	18103	
40420	29142	32809	29142	
43837	4234	11256	4234	
37095	6231	43767	6231	
1118	43100	26057	43100	
47840	44127	17785	44127	
17097	3960	7765	3960	
3275	5534	879	5534	
24137	49445	30843	49445	
5029	33619	43330	33619	
27139	39311	2117	39311	
2712	42872	48979	42872	
29033	8211	45459	8211	
16188	14544	28752	14544	
4135	8502	22293	8502	
29561	19522	544	19522	
49308	36225	40749	36225	
29563	41100	40966	41100	
8972	28393	14600	28393	
21141	14678	39969	14678	
44463	40669	33442	40669	
13325	12720	36244	12720	
33768	25094	43517	25094	
29715	18879	11831	18879	
11877	30214	47484	30214	
40176	5235	26935	5235	
27741	28002	11593	28002	
20337	21459	27862	21459	
39241	35050	40895	35050	
17026	18472	1737	18472	
39822	31551	20878	31551	
